C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_56_871.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_56_871.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_56_871.jpg, -0.2406822, 1, 0, 6.963895
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_56_975.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_56_975.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_56_975.jpg, 0, 1, 0, 8.325091
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_57_078.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_57_078.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_57_078.jpg, 0, 1, 0, 9.448588
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_57_181.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_57_181.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_57_181.jpg, 0, 1, 0, 10.56133
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_57_283.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_57_283.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_57_283.jpg, -0.1552728, 1, 0, 11.48985
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_57_384.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_57_384.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_57_384.jpg, -0.2313277, 1, 0, 12.68717
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_57_484.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_57_484.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_57_484.jpg, 0, 1, 0, 13.62386
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_57_589.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_57_589.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_57_589.jpg, 0, 1, 0, 14.94841
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_57_693.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_57_693.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_57_693.jpg, 0, 1, 0, 15.76849
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_57_795.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_57_795.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_57_795.jpg, -0.3023653, 1, 0, 17.00142
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_57_895.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_57_895.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_57_895.jpg, -0.4874832, 1, 0, 18.09545
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_58_013.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_58_013.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_58_013.jpg, -0.1324001, 1, 0, 18.98578
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_58_114.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_58_114.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_58_114.jpg, 0, 1, 0, 20.2038
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_58_218.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_58_218.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_58_218.jpg, 0, 1, 0, 21.29113
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_58_321.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_58_321.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_58_321.jpg, 0, 1, 0, 22.2355
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_58_426.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_58_426.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_58_426.jpg, -0.2822386, 1, 0, 23.20746
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_58_528.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_58_528.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_58_528.jpg, -0.4894818, 1, 0, 24.00137
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_58_630.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_58_630.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_58_630.jpg, -0.197536, 1, 0, 24.97462
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_58_733.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_58_733.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_58_733.jpg, 0, 1, 0, 25.90856
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_58_837.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_58_837.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_58_837.jpg, 0, 1, 0, 27.03687
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_58_939.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_58_939.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_58_939.jpg, -0.2912096, 1, 0, 27.9344
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_59_042.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_59_042.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_59_042.jpg, -0.5272034, 1, 0, 28.66011
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_59_149.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_59_149.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_59_149.jpg, -0.2339337, 1, 0, 29.56508
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_59_255.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_59_255.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_59_255.jpg, 0, 1, 0, 30.18759
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_59_358.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_59_358.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_59_358.jpg, -0.0722482, 1, 0, 30.18998
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_59_459.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_59_459.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_59_459.jpg, -0.3764049, 1, 0, 30.16273
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_59_563.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_59_563.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_59_563.jpg, -0.08147804, 1, 0, 30.19162
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_59_668.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_59_668.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_59_668.jpg, 0, 1, 0, 30.18989
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_59_775.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_59_775.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_59_775.jpg, 0, 1, 0, 30.19045
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_59_875.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_59_875.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_59_875.jpg, 0, 1, 0, 30.1905
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_45_59_980.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_45_59_980.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_45_59_980.jpg, -0.296241, 1, 0, 30.16988
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_00_084.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_00_084.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_00_084.jpg, -0.2839335, 1, 0, 30.18561
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_00_189.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_00_189.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_00_189.jpg, 0, 1, 0, 30.18719
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_00_293.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_00_293.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_00_293.jpg, 0, 1, 0, 30.18991
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_00_400.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_00_400.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_00_400.jpg, 0, 1, 0, 30.19047
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_00_500.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_00_500.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_00_500.jpg, -0.3014263, 1, 0, 30.172
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_00_602.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_00_602.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_00_602.jpg, -0.4195988, 1, 0, 30.16863
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_00_706.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_00_706.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_00_706.jpg, -0.1245852, 1, 0, 30.19265
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_00_807.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_00_807.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_00_807.jpg, 0, 1, 0, 30.19088
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_00_910.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_00_910.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_00_910.jpg, 0, 1, 0, 30.19043
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_01_013.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_01_013.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_01_013.jpg, 0, 1, 0, 30.19033
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_01_115.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_01_115.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_01_115.jpg, 0, 1, 0, 30.19031
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_01_217.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_01_217.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_01_217.jpg, 0, 1, 0, 30.1903
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_01_318.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_01_318.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_01_318.jpg, 0, 1, 0, 30.19031
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_01_421.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_01_421.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_01_421.jpg, 0, 1, 0, 30.19027
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_01_524.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_01_524.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_01_524.jpg, 0, 1, 0, 30.19043
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_01_627.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_01_627.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_01_627.jpg, 0, 1, 0, 30.19034
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_01_731.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_01_731.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_01_731.jpg, 0, 1, 0, 30.19031
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_01_831.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_01_831.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_01_831.jpg, 0, 1, 0, 30.19035
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_01_938.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_01_938.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_01_938.jpg, 0, 1, 0, 30.19031
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_02_040.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_02_040.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_02_040.jpg, -0.2895386, 1, 0, 30.1705
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_02_147.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_02_147.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_02_147.jpg, -0.01159234, 1, 0, 30.19006
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_02_252.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_02_252.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_02_252.jpg, 0, 1, 0, 30.1901
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_02_358.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_02_358.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_02_358.jpg, 0, 1, 0, 30.1903
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_02_461.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_02_461.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_02_461.jpg, 0, 1, 0, 30.19028
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_02_566.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_02_566.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_02_566.jpg, -0.293782, 1, 0, 30.17032
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_02_668.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_02_668.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_02_668.jpg, -0.04029963, 1, 0, 30.19078
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_02_774.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_02_774.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_02_774.jpg, 0, 1, 0, 30.19011
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_02_879.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_02_879.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_02_879.jpg, 0, 1, 0, 30.19028
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_02_980.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_02_980.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_02_980.jpg, 0, 1, 0, 30.19029
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_03_082.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_03_082.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_03_082.jpg, -0.2859362, 1, 0, 30.1714
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_03_188.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_03_188.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_03_188.jpg, -0.02884583, 1, 0, 30.19038
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_03_320.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_03_320.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_03_320.jpg, 0, 1, 0, 30.19034
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_03_424.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_03_424.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_03_424.jpg, 0, 1, 0, 30.19025
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_03_528.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_03_528.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_03_528.jpg, 0, 1, 0, 30.19031
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_03_629.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_03_629.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_03_629.jpg, 0, 1, 0, 30.19029
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_03_760.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_03_760.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_03_760.jpg, -0.3874515, 1, 0, 30.16974
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_03_861.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_03_861.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_03_861.jpg, -0.09459595, 1, 0, 30.19178
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_03_967.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_03_967.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_03_967.jpg, 0, 1, 0, 30.18941
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_04_073.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_04_073.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_04_073.jpg, 0, 1, 0, 30.19021
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_04_175.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_04_175.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_04_175.jpg, 0, 1, 0, 30.19031
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_04_280.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_04_280.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_04_280.jpg, 0, 1, 0, 30.19052
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_04_382.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_04_382.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_04_382.jpg, 0, 1, 0, 30.19031
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_04_485.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_04_485.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_04_485.jpg, 0, 1, 0, 30.19029
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_04_587.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_04_587.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_04_587.jpg, 0, 1, 0, 30.19034
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_04_691.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_04_691.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_04_691.jpg, -0.07823121, 1, 0, 30.1888
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_04_796.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_04_796.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_04_796.jpg, 0, 1, 0, 30.19031
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_04_897.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_04_897.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_04_897.jpg, 0, 1, 0, 30.19032
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_05_053.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_05_053.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_05_053.jpg, 0, 1, 0, 30.19027
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_05_159.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_05_159.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_05_159.jpg, -0.1858373, 1, 0, 30.18084
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_05_265.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_05_265.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_05_265.jpg, 0, 1, 0, 30.19016
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_05_368.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_05_368.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_05_368.jpg, 0, 1, 0, 30.19028
C:\Users\Administrator\Desktop\Data\IMG\center_2019_04_03_20_46_05_468.jpg, C:\Users\Administrator\Desktop\Data\IMG\left_2019_04_03_20_46_05_468.jpg, C:\Users\Administrator\Desktop\Data\IMG\right_2019_04_03_20_46_05_468.jpg, 0, 1, 0, 30.19031
